"Species","Length_cm","Speed_cms","Mode"
"Chromis iomelas",2.43867910285052,10.6396356236174,"Swimming"
"Chromis iomelas",3.6335800000973,17.8985463091416,"Swimming"
"Chromis iomelas",3.84980295018298,20.4836135089483,"Swimming"
"Chromis iomelas",2.59800582290322,4.03958966100561,"Swimming"
"Chromis iomelas",3.64358625683991,15.4624573264024,"Swimming"
"Zebrasoma scopas",4.79698764296094,18.3109962132278,"Swimming"
"Zebrasoma scopas",10.0179763177309,20.6646421054871,"Swimming"
"Zebrasoma scopas",14.4145118193649,30.365513498895,"Swimming"
"Chromis iomelas",3.49659742583522,25.2899496930441,"Swimming"
"Chromis iomelas",4.0782505461594,7.86903118818959,"Swimming"
"Chromis iomelas",3.41980432940581,12.9499077647015,"Swimming"
"Zebrasoma scopas",10.4242285102776,19.9734119376797,"Swimming"
"Chromis iomelas",2.86849164086106,18.4833413880896,"Swimming"
"Chromis iomelas",2.47826926326505,9.10798427333986,"Swimming"
"Zebrasoma scopas",13.760219876468,15.4544672687019,"Swimming"
"Chromis iomelas",3.78154024573908,23.5440589990934,"Swimming"
"Cephalopholis argus",31.4763337047933,29.4719810689938,"Swimming"
"Odonus niger",16.7300659284768,25.723115060112,"Swimming"
"Odonus niger",18.0288624921108,37.6587322253981,"Swimming"
"Chromis iomelas",3.32889734273416,7.93482421726231,"Swimming"
"Zebrasoma scopas",6.06194673805894,8.68143805345312,"Swimming"
"Zebrasoma scopas",10.3907295356879,20.5595904415931,"Swimming"
"Zebrasoma scopas",9.25010826428231,12.2411843356619,"Eating"
"Ctenochaetus striatus",15.4261120454516,21.6535691395198,"Swimming"
"Zebrasoma scopas",13.3693592598886,28.9867916479676,"Swimming"
"Cephalopholis argus",24.5082693515089,15.955959579169,"Swimming"
"Chaetodon pelewensis",7.35272824179095,40.1820268071951,"Swimming"
"Chromis iomelas",2.96441430726717,10.5675702021651,"Swimming"
"Chromis iomelas",2.86474373656493,14.0904774476241,"Swimming"
"Chromis iomelas",3.11581529511612,14.0899742462093,"Swimming"
"Chromis iomelas",2.80009645344652,10.1124810983662,"Swimming"
"Chromis iomelas",3.88028630794623,13.2964987001423,"Swimming"
"Chaetodon ornatissimus",8.08840090604763,8.70279300175778,"Swimming"
"Chromis iomelas",3.7123071539815,10.1916741451097,"Swimming"
"Chromis iomelas",4.20854864665021,38.4092144057375,"Swimming"
"Cephalopholis argus",20.1364812103598,29.1217009044448,"Swimming"
"Chromis iomelas",3.67450255851652,13.297656109651,"Swimming"
"Ctenochaetus striatus",17.7675883350595,33.7020949914205,"Swimming"
"Chromis iomelas",3.76778301257188,13.6943307581583,"Eating"
"Cephalopholis argus",19.3376486839812,24.5355740588791,"Swimming"
"Chaetodon ornatissimus",12.8145377235461,12.0452421241738,"Swimming"
"Chaetodon ornatissimus",10.8572577216137,5.15035821832568,"Eating"
"Chromis iomelas",3.18794344967327,12.0737994312371,"Swimming"
"Zebrasoma scopas",16.3077007075157,35.6932461696636,"Swimming"
"Ctenochaetus striatus",9.85828672047976,35.7026501624008,"Swimming"
"Chromis iomelas",3.67900226646426,14.9428167581387,"Swimming"
"Zebrasoma scopas",15.7841889108849,34.1360629384326,"Swimming"
"Chaetodon pelewensis",6.83692030421792,25.868751932003,"Swimming"
"Chaetodon pelewensis",7.03908730316022,40.3129344758189,"Swimming"
"Chromis iomelas",3.18090423328563,10.3650376768623,"Swimming"
"Chromis iomelas",3.07003891875807,18.2913812416602,"Swimming"
"Naso lituratus",20.7142916818726,19.8043116749802,"Swimming"
"Zebrasoma scopas",15.7787125652419,40.3530327520454,"Swimming"
"Chromis iomelas",3.66917150762227,21.9698081409811,"Swimming"
"Chromis iomelas",3.15869739901405,14.8079685276173,"Swimming"
"Chromis iomelas",2.6805776245665,8.42550051187962,"Swimming"
"Chromis iomelas",4.20626959226846,16.8571505753987,"Swimming"
"Chromis iomelas",2.76812359135684,15.0590211242477,"Swimming"
"Chromis iomelas",2.74010327708416,12.9414430102987,"Swimming"
"Chromis iomelas",3.03937987347631,10.7151771763739,"Swimming"
"Zebrasoma scopas",9.99860726121709,28.4434652640865,"Swimming"
"Zebrasoma scopas",15.9379401614482,30.3967864507489,"Swimming"
"Chromis iomelas",2.62825353160827,15.7252056938738,"Swimming"
"Zebrasoma scopas",12.1209996581013,26.3116219529321,"Swimming"
"Cephalopholis argus",19.9825759808843,22.5558659352082,"Swimming"
"Chromis iomelas",2.97121587052287,12.2335206512002,"Swimming"
"Zebrasoma scopas",15.0272015800138,22.7811438444129,"Swimming"
"Chromis iomelas",3.37631937608824,11.8399699942499,"Swimming"
"Chromis iomelas",3.12083317344312,12.8358146618177,"Swimming"
"Chromis iomelas",3.52895322447743,12.3353546004544,"Swimming"
"Chaetodon ornatissimus",11.608115309204,8.17988505653877,"Eating"
"Chromis iomelas",3.78757762714706,15.6371038208552,"Swimming"
"Zebrasoma scopas",13.2234407395357,19.2026956402791,"Swimming"
"Chromis iomelas",3.68639930995372,9.9216131263233,"Swimming"
"Zebrasoma scopas",14.6661554858204,43.1307710086471,"Swimming"
"Zebrasoma scopas",14.1198722964639,25.6685057745555,"Swimming"
"Zebrasoma scopas",13.1701277274132,27.1144584119566,"Swimming"
"Chromis iomelas",4.06250006566915,17.0171375054626,"Swimming"
"Naso lituratus",20.1567180046478,29.7075663976517,"Swimming"
"Chaetodon pelewensis",7.51790587275215,8.06814147746058,"Eating"
"Chaetodon pelewensis",7.26564895672521,10.756999061229,"Eating"
"Chromis iomelas",3.69055461475504,15.5577405751894,"Swimming"
"Ctenochaetus striatus",17.1853003030292,29.1203746895064,"Swimming"
"Naso lituratus",18.7008487413993,31.339103077301,"Swimming"
"Chromis iomelas",4.01946844120672,18.2050915938872,"Swimming"
"Naso lituratus",20.2994407901565,37.4875622021422,"Swimming"
"Zebrasoma scopas",9.46511972465588,10.26804797742,"Eating"
"Zebrasoma scopas",10.7484832946275,13.2336814311246,"Eating"
"Chlorurus spilurus",24.0072867975074,67.4300074742356,"Swimming"
"Zebrasoma scopas",6.49654543813278,15.8930761997949,"Eating"
"Chlorurus spilurus",20.6577609413931,25.6915043881232,"Swimming"
"Zebrasoma scopas",10.3232498030421,30.0392372741638,"Swimming"
"Odonus niger",28.1240268077294,97.2770939739205,"Swimming"
"Chlorurus spilurus",24.8860758400947,34.9640107715072,"Swimming"
"Chaetodon pelewensis",7.93671452656951,12.1990203574546,"Eating"
"Naso lituratus",20.0622462715267,25.9830393567522,"Swimming"
"Chaetodon pelewensis",7.50260859464603,5.63266977525806,"Eating"
"Cephalopholis argus",22.6984009083,59.6541145034207,"Swimming"
"Chromis iomelas",3.58930396680474,18.0515690302774,"Swimming"
"Naso lituratus",18.5952669175137,46.2260628178088,"Swimming"
"Chromis iomelas",4.64023483200626,20.7547069556142,"Swimming"
"Chlorurus spilurus",24.5746488917254,30.4312702560267,"Swimming"
"Chlorurus spilurus",16.5607074280242,53.399585233369,"Swimming"
"Chlorurus spilurus",22.3834523720436,60.533846304418,"Swimming"
"Naso lituratus",19.0023735574417,8.31086593959016,"Eating"
"Naso lituratus",18.2451406814784,26.354014466843,"Swimming"
"Chromis iomelas",2.84830758055503,15.3956439249258,"Swimming"
"Chaetodon pelewensis",7.98399224586202,24.3853865295098,"Swimming"
"Odonus niger",22.376783011073,27.1688016790666,"Swimming"
"Chlorurus spilurus",21.1480717310362,55.4362310538911,"Swimming"
"Chromis iomelas",4.49142291992258,22.1576239973819,"Swimming"
"Naso lituratus",18.6374233283229,23.9924478302858,"Swimming"
"Chromis iomelas",4.67667530722393,9.62801303073417,"Swimming"
"Chaetodon pelewensis",7.08247010456348,14.3465125106343,"Swimming"
"Naso lituratus",19.1428669329762,34.5184893484713,"Swimming"
"Chaetodon pelewensis",9.04777197289845,15.7797483115924,"Swimming"
"Chromis iomelas",2.90147055008803,13.1541656204522,"Swimming"
"Chaetodon pelewensis",7.22110256253856,13.8524766046945,"Swimming"
"Cephalopholis argus",22.4853609106108,27.5924451445974,"Swimming"
"Chaetodon ornatissimus",11.9434756031153,37.2741686311927,"Swimming"
"Cephalopholis argus",23.0001152448756,29.748709921858,"Swimming"
"Chaetodon pelewensis",7.76816743760881,25.6296543035454,"Swimming"
"Chromis iomelas",3.37133481890435,11.5599004775991,"Swimming"
"Ctenochaetus striatus",14.6617204235859,30.1503498044581,"Swimming"
"Cephalopholis argus",19.9959531420374,24.0493256521386,"Swimming"
"Chaetodon pelewensis",6.77143953463126,7.56508096792072,"Eating"
"Chromis iomelas",4.66361512912873,9.43382453628834,"Swimming"
"Chromis iomelas",4.52608010304229,6.74353718787781,"Swimming"
"Odonus niger",18.1862901883985,39.957885227549,"Swimming"
"Cephalopholis argus",20.5607574133047,43.2390647324682,"Swimming"
"Odonus niger",16.4643536630008,32.2350730897656,"Swimming"
"Odonus niger",18.7175993025934,52.4181623315744,"Swimming"
"Odonus niger",16.4823204551929,37.1460754549643,"Swimming"
"Odonus niger",15.436880278472,37.9881604147675,"Swimming"
"Chromis iomelas",3.86311356283733,8.77868106923368,"Swimming"
"Chromis iomelas",4.30657331050691,14.6118314547275,"Swimming"
"Zebrasoma scopas",13.7216769765389,26.3751682619705,"Swimming"
"Chromis iomelas",5.08455181473536,10.5429565123622,"Swimming"
"Zebrasoma scopas",15.5595905238464,28.6132986868139,"Swimming"
"Chlorurus spilurus",20.8963289060933,59.4936781516874,"Swimming"
"Zebrasoma scopas",16.9120343654101,33.1322028416054,"Swimming"
"Chaetodon pelewensis",8.3746204543436,7.40810322712673,"Eating"
"Zebrasoma scopas",12.1623767096183,10.506173038937,"Eating"
"Zebrasoma scopas",12.7003583820379,31.7397604384642,"Swimming"
"Chaetodon pelewensis",7.88814089023964,55.7114040358603,"Swimming"
"Chaetodon pelewensis",7.60064517254695,55.095562458201,"Swimming"
"Chromis iomelas",3.63761728651258,8.59128080804395,"Swimming"
"Chromis iomelas",4.25909670996593,14.1957722471887,"Swimming"
"Chlorurus spilurus",18.1147517864363,28.2749459493886,"Swimming"
"Chlorurus spilurus",14.4326256536442,33.179095300885,"Swimming"
"Chlorurus spilurus",30.9069817282946,53.1319574076937,"Swimming"
"Chlorurus spilurus",19.2324856672348,35.5616474366185,"Swimming"
"Chromis iomelas",4.52273158750477,14.0331838417046,"Swimming"
"Chromis iomelas",4.70588903875636,11.7220957221507,"Swimming"
"Zebrasoma scopas",14.0137768957099,40.2103820353221,"Swimming"
"Chlorurus spilurus",15.3447543216849,28.9027200884211,"Swimming"
"Chlorurus spilurus",18.0319351014601,24.1925457478596,"Swimming"
"Zebrasoma scopas",13.7499369900179,20.8582287289335,"Swimming"
"Cephalopholis argus",18.7474836744335,37.5282244501872,"Swimming"
"Chlorurus spilurus",13.552409812373,12.4942912342265,"Swimming"
"Chromis iomelas",2.9327794475313,12.2760357067286,"Swimming"
"Chlorurus spilurus",15.7355316176191,27.3544062358101,"Swimming"
"Naso lituratus",18.1547890228351,40.5542893031911,"Swimming"
"Chlorurus spilurus",19.404187031897,26.5130166001735,"Swimming"
"Chaetodon pelewensis",6.69519232333653,17.4002332542768,"Swimming"
"Chromis iomelas",3.74876227527288,19.2863275466747,"Swimming"
"Chromis iomelas",2.70930530381643,5.98376719106064,"Swimming"
"Naso lituratus",18.2473602712657,16.8509998915113,"Swimming"
"Chaetodon pelewensis",5.92820704242918,34.2870082192401,"Swimming"
"Chaetodon pelewensis",7.34121672295147,8.18579908214853,"Eating"
"Chromis iomelas",2.63535713310971,14.5331760576572,"Swimming"
"Chromis iomelas",3.85484334315569,5.39717563082016,"Swimming"
"Chromis iomelas",2.79859237775967,9.06035820846619,"Swimming"
"Chromis iomelas",2.49628440883174,5.98946846220008,"Swimming"
"Odonus niger",19.7386716017461,35.4331596332194,"Swimming"
"Chromis iomelas",2.72616504544578,8.49080698629126,"Swimming"
"Ctenochaetus striatus",9.1136844691487,15.2206873671038,"Swimming"
"Ctenochaetus striatus",9.70411371502892,25.999203366559,"Swimming"
"Ctenochaetus striatus",9.91277178266067,32.9265431104567,"Swimming"
"Odonus niger",20.3019633165402,57.6251321489433,"Swimming"
"Chromis iomelas",2.692541671713,4.40306972828687,"Swimming"
"Chromis iomelas",2.93120409911687,6.13785640675805,"Swimming"
"Ctenochaetus striatus",9.32729709975387,10.2781422869148,"Swimming"
"Ctenochaetus striatus",9.70973121488015,38.8476355094839,"Swimming"
"Ctenochaetus striatus",8.80454471817672,11.1744482512381,"Swimming"
"Chaetodon pelewensis",6.26929666556616,4.02589211397559,"Eating"
"Naso lituratus",17.8892264517652,21.5623291039324,"Swimming"
"Cephalopholis argus",27.9831262504342,33.2850422934803,"Swimming"
"Odonus niger",20.9751413029874,34.0085335195725,"Swimming"
"Chromis iomelas",3.15436507662211,4.90452100919114,"Swimming"
"Chromis iomelas",2.6206411586696,7.25982885325602,"Swimming"
"Chromis iomelas",2.83975894626403,8.5843499395402,"Swimming"
"Chromis iomelas",2.20540514463574,7.24356484614975,"Swimming"
"Naso lituratus",18.0137508500111,30.3404215042767,"Swimming"
"Odonus niger",22.7207333177822,21.3633332304765,"Swimming"
"Chaetodon pelewensis",7.3429945118474,11.8052554960812,"Eating"
"Chromis iomelas",3.57324380169971,6.60574961019058,"Swimming"
"Chromis iomelas",3.10666121429788,25.9570291630164,"Swimming"
"Chaetodon pelewensis",7.43576034857919,8.9932436092185,"Eating"
"Chromis iomelas",3.74378148905249,10.5600560322531,"Swimming"
"Cephalopholis argus",19.686752065764,19.06104597101,"Swimming"
"Zebrasoma scopas",13.1007192961544,28.0371011348021,"Swimming"
"Ctenochaetus striatus",9.7400634143818,30.0336724116899,"Swimming"
"Odonus niger",22.8541203433794,43.9289398899694,"Swimming"
"Chaetodon pelewensis",6.66918527985368,48.0633536508859,"Swimming"
"Chromis iomelas",3.76676955061953,5.63912230747384,"Swimming"
"Chromis iomelas",3.56069616699638,16.6998457811741,"Swimming"
"Chromis iomelas",2.96719872615911,5.7593642123048,"Swimming"
"Chromis iomelas",3.40183145338716,4.81960912132833,"Swimming"
"Ctenochaetus striatus",9.67588272652082,23.4644737752289,"Swimming"
"Ctenochaetus striatus",9.9981887888261,27.6306861436112,"Swimming"
"Ctenochaetus striatus",9.44252896171065,26.9113269569657,"Swimming"
"Chromis iomelas",2.96237906400255,5.76557054603147,"Swimming"
"Cephalopholis argus",29.5892177526115,16.2132805664374,"Swimming"
"Naso lituratus",18.1253200852165,29.7559750909516,"Swimming"
"Odonus niger",21.175175982212,48.1638699683022,"Swimming"
"Chromis iomelas",2.97289719366397,11.3393374438508,"Swimming"
"Chaetodon pelewensis",7.35337929416527,37.4093453132586,"Swimming"
"Chaetodon pelewensis",8.00522151807289,36.4785760124656,"Swimming"
"Chaetodon pelewensis",8.54723435838129,24.7044385629467,"Swimming"
"Chaetodon pelewensis",7.7366890474793,34.7213776777988,"Swimming"
"Chromis iomelas",4.23011009419355,13.8793541182793,"Swimming"
"Chaetodon pelewensis",7.21642943093349,19.8184416368071,"Eating"
"Chlorurus spilurus",24.0067880989541,74.5345422940956,"Swimming"
"Chlorurus spilurus",23.724832858194,73.8618935591249,"Swimming"
"Chromis iomelas",4.07135620508974,11.58159053032,"Swimming"
"Chaetodon ornatissimus",11.0364374827569,21.3231712583336,"Eating"
"Chromis iomelas",3.98510609246816,7.20990646327239,"Swimming"
"Chromis iomelas",2.71375695958247,9.98493133317819,"Swimming"
"Naso lituratus",18.6050459720098,33.7448787822701,"Swimming"
"Chromis iomelas",2.7344891504924,11.9533928098758,"Swimming"
"Chromis iomelas",4.35897436774831,7.02133350292018,"Swimming"
"Chromis iomelas",2.96465086555254,14.0702798164637,"Swimming"
"Naso lituratus",18.6493939322697,14.7671904184809,"Swimming"
"Cephalopholis argus",31.3555931252501,20.0258030252834,"Swimming"
"Chaetodon pelewensis",6.80253699318678,43.7943640481932,"Swimming"
"Chromis iomelas",3.12466690018199,9.0231910090151,"Swimming"
"Cephalopholis argus",21.8241249810218,34.5227774623459,"Swimming"
"Chlorurus spilurus",17.328418900782,32.9561283719519,"Swimming"
"Naso lituratus",20.1995017147694,26.2989194978187,"Swimming"
"Naso lituratus",18.2599268839877,21.83227543288,"Swimming"
"Chaetodon pelewensis",5.62048544762562,2.35687679121719,"Eating"
"Chromis iomelas",4.15180053490367,23.3807450101676,"Swimming"
"Chromis iomelas",3.79969500167581,10.0656092595792,"Swimming"
"Chromis iomelas",4.82561408383213,15.6646673104922,"Swimming"
"Chaetodon ornatissimus",11.4171665099552,57.5568120129874,"Swimming"
"Ctenochaetus striatus",8.72371825716299,43.6442313723625,"Swimming"
"Chromis iomelas",4.27946186395292,19.7354438618741,"Swimming"
"Odonus niger",19.838701472306,27.449370404341,"Swimming"
"Ctenochaetus striatus",9.63072296928177,29.5701451877445,"Swimming"
"Odonus niger",19.5791641409986,27.6551132493815,"Swimming"
"Naso lituratus",19.7410952517492,73.1437651404031,"Swimming"
"Chromis iomelas",3.67109396974567,10.5595001551646,"Swimming"
"Naso lituratus",19.7499934008676,70.6305198150088,"Swimming"
"Naso lituratus",18.5062029070001,47.8742464290159,"Swimming"
"Chromis iomelas",4.06260141708801,11.805760999684,"Swimming"
"Zebrasoma scopas",12.1960410223496,12.0484500768726,"Swimming"
"Zebrasoma scopas",14.9997444126261,37.0649632324333,"Swimming"
"Zebrasoma scopas",11.4559611358541,17.9425588658142,"Swimming"
"Chromis iomelas",4.03767092983676,9.78841759846503,"Swimming"
"Zebrasoma scopas",13.223011109402,23.9840996056976,"Swimming"
"Cephalopholis argus",16.9650615202619,40.6166556225694,"Swimming"
"Chromis iomelas",4.48410136397513,10.5467361462687,"Swimming"
"Chaetodon ornatissimus",11.708965805082,28.0051038104872,"Swimming"
"Chlorurus spilurus",18.7560072873171,54.3328569163503,"Swimming"
"Chromis iomelas",3.47124230199277,17.0243188251044,"Swimming"
"Chromis iomelas",3.41314863557365,5.88524386055232,"Swimming"
"Chlorurus spilurus",21.686613696865,29.9182996289854,"Swimming"
"Chlorurus spilurus",17.8903132095735,69.1440506131328,"Swimming"
"Naso lituratus",19.9680625228615,15.5580892043389,"Swimming"
"Zebrasoma scopas",12.6212569569587,35.7716740052769,"Swimming"
"Chaetodon pelewensis",6.27971596259329,16.7586906550128,"Swimming"
"Chaetodon pelewensis",6.99907858301914,8.68865454061823,"Eating"
"Chlorurus spilurus",22.3698271810111,53.890792061298,"Swimming"
"Chromis iomelas",3.17226721050399,22.2579705055875,"Swimming"
"Chaetodon pelewensis",7.39297656728589,22.2029041317584,"Swimming"
"Naso lituratus",15.8185902171106,38.2363876776347,"Swimming"
"Chromis iomelas",2.85103859158065,16.3009302432721,"Swimming"
"Naso lituratus",20.5649868709063,33.2290027100902,"Swimming"
"Zebrasoma scopas",14.1351005488883,29.5224776954507,"Swimming"
"Zebrasoma scopas",14.7212470303332,15.5701085514686,"Swimming"
"Chromis iomelas",3.58449737772875,15.7787421474811,"Swimming"
"Chlorurus spilurus",20.1271000716171,49.0716669012434,"Swimming"
"Cephalopholis argus",30.0906250797741,37.5511514793118,"Swimming"
"Chaetodon pelewensis",8.34140663544948,28.6286093631875,"Swimming"
